應掕擔,巟忈売強,巟忈忣曬,捠徧慄,憱峴曽岦,僉儘掱,埵抲,捈嬋俼,僇儞僩,曃偄検,専弌婍No,専弌嫍棧X,専弌嫍棧Y,婎弨抣,巟忈検,巟忈埵抲,巄掕儔儞僋,應掕懍搙,價僨僆妋擣擔,價僨僆妋擣売強,價僨僆妋擣幰,價僨僆妋擣偵傛傞懳徾暔,巟忈暔妋擣傪峴偆扴摉暘栰,夋憸僼傽僀儖柤,巟忈暔妋擣扴摉媄僙摍,尰抧妋擣偺梫斲,妋擣擔,妋擣幰強懏(夛幮),妋擣幰,應掕梫斲,應掕曽朄,懳徾暔,巟忈愝旛曐庣媄僙摍,幚僉儘掱(m),嵍塃暿,尷奅庬暿,應掕埵抲庬暿,嬋慄俼(m),幚僇儞僩(mm),奼戝悺朄(mm),幚婎弨抣(mm),巟忈桳柍,幚棧傟(mm)X,幚崅偝(mm)Y,幚巟忈検(mm),巟忈埵抲,妋掕儔儞僋,僠僃僢僋,婰帠,慬抲寁夋丒寢壥,TCL(m),ECC丄BCC傑偱(m),嬋慄俼乮戝乯(m),嬋慄俼乮彫乯(m),拞娫TCL(m),EIT丄BIT傑偱(m),嬋慄俼(婲)(m),嬋慄俼乮廔乯(m),BRT偐傜PRC(m),ERT偐傜PRC(m),BRT傑偱(m),巟幮乮庡娗乯採弌擔,巟幮乮搚栘乯採弌擔
2022/9/30 8:06,8340,,搶杒杮慄,壓傝,378778,嵍,0,0,17,2,-1876,1198,1900,24,懁曽忋晹,C,61,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8345,,搶杒杮慄,壓傝,378775,嵍,0,0,22,3,-1818,1412,1900,82,懁曽忋晹,C,61,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8350,,搶杒杮慄,壓傝,378778,嵍,0,0,20,3,-1831,1412,1900,69,懁曽忋晹,C,61,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8352,S,搶杒杮慄,壓傝,378779,嵍,0,0,20,3,-1846,1478,1900,54,懁曽忋晹,C,61,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8352,E,搶杒杮慄,壓傝,378780,嵍,0,0,18,3,-1892,1269,1900,8,懁曽忋晹,C,61,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8355,,搶杒杮慄,壓傝,378787,嵍,0,0,11,2,-1875,990,1900,25,懁曽忋晹,C,61,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8359,,搶杒杮慄,壓傝,378782,嵍,0,0,19,1,-1839,938,1900,61,懁曽忋晹,C,61,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8373,,搶杒杮慄,壓傝,378798,嵍,0,0,15,3,-1840,1577,1900,60,懁曽忋晹,C,61,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8375,,搶杒杮慄,壓傝,378806,嵍,0,0,17,3,-1845,1620,1900,55,懁曽忋晹(憢晹),C,61,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8376,,搶杒杮慄,壓傝,378807,嵍,0,0,17,1,-1810,1010,1900,90,懁曽忋晹,C,61,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8379,,搶杒杮慄,壓傝,378817,嵍,0,0,13,2,-1856,1018,1900,44,懁曽忋晹,C,61,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8381,,搶杒杮慄,壓傝,378830,嵍,0,0,14,2,-1873,925,1900,27,懁曽忋晹,C,62,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8382,,搶杒杮慄,壓傝,378831,嵍,0,0,12,2,-1831,1138,1900,69,懁曽忋晹,C,62,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8385,,搶杒杮慄,壓傝,378831,嵍,0,0,19,3,-1887,1408,1900,13,懁曽忋晹,C,62,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8388,,搶杒杮慄,壓傝,378835,嵍,0,0,18,1,-1872,1055,1900,28,懁曽忋晹,C,62,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8389,,搶杒杮慄,壓傝,378841,嵍,0,0,14,2,-1852,931,1900,48,懁曽忋晹,C,62,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8407,,搶杒杮慄,壓傝,378869,嵍,0,0,13,2,-1888,1106,1900,12,懁曽忋晹,C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8414,,搶杒杮慄,壓傝,378870,嵍,0,0,7,4,-1860,1988,1900,40,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8416,,搶杒杮慄,壓傝,378867,嵍,0,0,16,1,-1855,921,1900,45,懁曽忋晹,C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8420,,搶杒杮慄,壓傝,378872,嵍,0,0,8,4,-1845,1809,1900,55,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8425,,搶杒杮慄,壓傝,378875,嵍,0,0,8,4,-1869,1820,1900,31,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8430,,搶杒杮慄,壓傝,378875,嵍,0,0,17,5,-1894,2072,1900,6,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8434,,搶杒杮慄,壓傝,378880,嵍,0,0,15,2,-1554,908,1575,21,懁曽壓晹,C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8437,,搶杒杮慄,壓傝,378875,嵍,0,0,18,3,-1853,1482,1900,47,懁曽忋晹,C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8438,,搶杒杮慄,壓傝,378877,嵍,0,0,17,5,-1863,2060,1900,37,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8440,,搶杒杮慄,壓傝,378880,嵍,0,0,8,4,-1894,1886,1900,6,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8443,,搶杒杮慄,壓傝,378877,嵍,0,0,18,3,-1847,1277,1900,53,懁曽忋晹,C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8445,,搶杒杮慄,壓傝,378881,嵍,0,0,20,5,-1856,2061,1900,44,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8446,,搶杒杮慄,壓傝,378883,嵍,0,0,10,4,-1879,1750,1900,21,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8448,,搶杒杮慄,壓傝,378885,嵍,0,0,9,4,-1825,1957,1900,75,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8453,,搶杒杮慄,壓傝,378886,嵍,0,0,9,4,-1889,1902,1900,11,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8463,,搶杒杮慄,壓傝,378891,嵍,0,0,10,4,-1850,1948,1900,50,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8465,,搶杒杮慄,壓傝,378889,嵍,0,0,18,5,-1837,2083,1900,63,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8466,,搶杒杮慄,壓傝,378890,嵍,0,0,18,5,-1863,2285,1900,37,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8469,,搶杒杮慄,壓傝,378891,嵍,0,0,19,5,-1850,1966,1900,50,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8479,S,搶杒杮慄,壓傝,378897,嵍,0,0,8,4,-1838,1804,1900,62,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8479,E,搶杒杮慄,壓傝,378898,嵍,0,0,8,4,-1824,1704,1900,76,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8484,,搶杒杮慄,壓傝,378900,嵍,0,0,5,4,-1879,1773,1900,21,懁曽忋晹(憢晹),C,65,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8490,,搶杒杮慄,壓傝,378901,嵍,0,0,5,4,-1814,1724,1900,86,懁曽忋晹(憢晹),C,67,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8492,,搶杒杮慄,壓傝,378904,嵍,0,0,5,2,-1860,1213,1900,40,懁曽忋晹,C,67,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8497,,搶杒杮慄,壓傝,378905,嵍,0,0,6,4,-1810,1732,1900,90,懁曽忋晹(憢晹),C,67,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8521,S,搶杒杮慄,壓傝,378910,嵍,0,0,17,5,-1818,2020,1900,82,懁曽忋晹(憢晹),C,67,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8521,E,搶杒杮慄,壓傝,378911,嵍,0,0,17,5,-1862,2095,1900,38,懁曽忋晹(憢晹),C,67,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8528,,搶杒杮慄,壓傝,378917,嵍,0,0,12,4,-1830,1609,1900,70,懁曽忋晹(憢晹),C,67,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8532,,搶杒杮慄,壓傝,378918,嵍,0,0,13,4,-1891,1708,1900,9,懁曽忋晹(憢晹),C,67,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8540,,搶杒杮慄,壓傝,378920,嵍,0,0,19,5,-1885,2017,1900,15,懁曽忋晹(憢晹),C,68,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8541,,搶杒杮慄,壓傝,378924,嵍,0,0,15,2,-1847,1211,1900,53,懁曽忋晹,C,68,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8545,,搶杒杮慄,壓傝,378924,嵍,0,0,8,4,-1827,1724,1900,73,懁曽忋晹(憢晹),C,68,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8547,,搶杒杮慄,壓傝,378924,嵍,0,0,8,4,-1817,1690,1900,83,懁曽忋晹(憢晹),C,68,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8549,,搶杒杮慄,壓傝,378921,嵍,0,0,15,1,-1568,387,1575,7,懁曽壓晹,C,68,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8564,,搶杒杮慄,壓傝,378929,嵍,0,0,14,5,-1879,2081,1900,21,懁曽忋晹(憢晹),C,68,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8572,,搶杒杮慄,壓傝,378937,嵍,0,0,8,2,-1566,873,1575,9,懁曽壓晹,C,68,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8575,,搶杒杮慄,壓傝,378932,嵍,0,0,16,1,-1556,461,1575,19,懁曽壓晹,C,68,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8576,,搶杒杮慄,壓傝,378939,嵍,0,0,6,2,-1850,1063,1900,50,懁曽忋晹,C,68,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8587,,搶杒杮慄,壓傝,378956,嵍,0,0,10,2,-1832,1254,1900,68,懁曽忋晹,C,69,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8596,,搶杒杮慄,壓傝,378956,嵍,0,0,17,3,-1840,1294,1900,60,懁曽忋晹,C,70,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8599,,搶杒杮慄,壓傝,378957,嵍,0,0,16,3,-1883,1222,1900,17,懁曽忋晹,C,70,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8600,,搶杒杮慄,壓傝,378961,嵍,0,0,3,4,-1849,1689,1900,51,懁曽忋晹(憢晹),C,70,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8601,,搶杒杮慄,壓傝,378958,嵍,0,0,17,1,-1810,966,1900,90,懁曽忋晹,C,70,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8602,,搶杒杮慄,壓傝,378965,嵍,0,0,3,2,-1804,1140,1900,96,懁曽忋晹,C,70,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8610,,搶杒杮慄,壓傝,378967,嵍,0,0,2,4,-1831,1820,1900,69,懁曽忋晹(憢晹),C,70,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8623,,搶杒杮慄,壓傝,378974,嵍,0,0,0,2,-1851,1278,1900,49,懁曽忋晹,C,70,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8625,,搶杒杮慄,壓傝,378969,嵍,0,0,19,3,-1891,1339,1900,9,懁曽忋晹,C,70,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8629,S,搶杒杮慄,壓傝,378970,嵍,0,0,19,3,-1823,1275,1900,77,懁曽忋晹,C,70,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8629,E,搶杒杮慄,壓傝,378971,嵍,0,0,19,3,-1832,1430,1900,68,懁曽忋晹,C,70,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8630,,搶杒杮慄,壓傝,378971,嵍,0,0,19,1,-1553,399,1575,22,懁曽壓晹,C,70,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8633,,搶杒杮慄,壓傝,378973,嵍,0,0,21,3,-1865,1380,1900,35,懁曽忋晹,C,70,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8638,,搶杒杮慄,壓傝,378975,嵍,0,0,19,3,-1834,1393,1900,66,懁曽忋晹,C,71,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8640,,搶杒杮慄,壓傝,378982,嵍,0,0,-2,2,-1825,961,1900,75,懁曽忋晹,C,71,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8643,,搶杒杮慄,壓傝,378978,嵍,0,0,20,3,-1899,1329,1900,1,懁曽忋晹,C,71,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8644,,搶杒杮慄,壓傝,378979,嵍,0,0,19,1,-1847,943,1900,53,懁曽忋晹,C,71,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8647,,搶杒杮慄,壓傝,378987,嵍,0,0,-4,2,-1841,1008,1900,59,懁曽忋晹,C,71,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8648,,搶杒杮慄,壓傝,378988,嵍,0,0,-7,2,-1826,1095,1900,74,懁曽忋晹,C,71,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8649,,搶杒杮慄,壓傝,378990,嵍,0,0,-4,2,-1555,882,1575,20,懁曽壓晹,C,71,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8651,,搶杒杮慄,壓傝,378988,嵍,0,0,6,4,-1888,1816,1900,12,懁曽忋晹(憢晹),C,71,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8653,,搶杒杮慄,壓傝,378992,嵍,0,0,-5,2,-1890,976,1900,10,懁曽忋晹,C,71,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8654,,搶杒杮慄,壓傝,378994,嵍,0,0,-5,2,-1877,1007,1900,23,懁曽忋晹,C,71,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8658,,搶杒杮慄,壓傝,378989,嵍,0,0,16,3,-1868,1344,1900,32,懁曽忋晹,C,71,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8668,,搶杒杮慄,壓傝,379013,嵍,0,0,-11,2,-1815,960,1900,85,懁曽忋晹,C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8672,,搶杒杮慄,壓傝,379010,嵍,0,0,18,1,-1832,950,1900,68,懁曽忋晹,C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8675,,搶杒杮慄,壓傝,379013,嵍,0,0,23,3,-1888,1621,1900,12,懁曽忋晹(憢晹),C,73,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8690,,搶杒杮慄,壓傝,379027,塃,0,0,20,26,1554,458,1575,21,懁曽壓晹,C,74,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8696,,搶杒杮慄,壓傝,379023,塃,0,0,21,26,1550,376,1575,25,懁曽壓晹,C,74,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8702,S,搶杒杮慄,壓傝,379038,塃,0,0,-5,25,1850,1032,1900,50,懁曽忋晹,C,74,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8702,E,搶杒杮慄,壓傝,379039,塃,0,0,-5,25,1893,976,1900,7,懁曽忋晹,C,74,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8712,,搶杒杮慄,壓傝,379058,嵍,0,0,-10,2,-1865,976,1900,35,懁曽忋晹,C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8714,,搶杒杮慄,壓傝,379065,嵍,0,0,3,2,-1859,1027,1900,41,懁曽忋晹,C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/9/30 8:06,8715,,搶杒杮慄,壓傝,379060,嵍,0,0,30,3,-1811,1500,1900,89,懁曽忋晹,C,76,,擔杮慄楬媄弍,,憪栘,曐慄,,愬戜曐慄媄弍据腊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
