測定日,支障箇所,支障情報,通称線,走行方向,キロ程,位置,直曲Ｒ,カント,偏い量,検出器No,検出距離X,検出距離Y,基準値,支障量,支障位置,暫定ランク,測定速度,ビデオ確認日,ビデオ確認箇所,ビデオ確認者,ビデオ確認による対象物,支障物確認を行う担当分野,画像ファイル名,支障物確認担当技セ等,現地確認の要否,確認日,確認者所属(会社),確認者,測定要否,測定方法,対象物,支障設備保守技セ等,実キロ程(m),左右別,限界種別,測定位置種別,曲線Ｒ(m),実カント(mm),拡大寸法(mm),実基準値(mm),支障有無,実離れ(mm)X,実高さ(mm)Y,実支障量(mm),支障位置2,確定ランク,チェック,記事,措置計画・結果,TCL(m),ECC、BCCまで(m),曲線Ｒ（大）(m),曲線Ｒ（小）(m),中間TCL(m),EIT、BITまで(m),曲線Ｒ(起)(m),曲線Ｒ（終）(m),BRTからPRC(m),ERTからPRC(m),BRTまで(m),支社（主管）提出日,支社（土木）提出日
2023/7/10 0:12,3974,,烏山線,下り,18046,左,250,54,-70,21,-1870,2370,1937,67,側方上部(窓部),C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,3975,,烏山線,下り,18047,左,250,54,-57,23,-1890,1970,1943,53,側方上部(窓部),C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,3977,,烏山線,下り,18056,左,250,54,-87,24,-1936,1407,1992,56,側方上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,3978,,烏山線,下り,18057,左,250,54,-63,23,-1944,1672,1992,48,側方上部(窓部),C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,3982,,烏山線,下り,18115,左,250,54,-52,21,-1955,2563,1992,37,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,3984,,烏山線,下り,18117,左,250,54,-52,21,-1905,2366,1992,87,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,3986,,烏山線,下り,18117,左,250,54,-50,20,-1969,2796,1992,23,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,3988,,烏山線,下り,18125,左,250,54,-88,26,-1926,1061,1992,66,側方上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,3990,,烏山線,下り,18122,左,250,54,-52,23,-1925,1950,1992,67,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,3992,,烏山線,下り,18129,左,250,54,-104,18,-1794,3415,2150,30,上部,C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,3995,S,烏山線,下り,18128,左,250,54,-55,19,-1849,3308,2150,46,上部,C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,3995,E,烏山線,下り,18129,左,250,54,-55,19,-1841,3359,2150,24,上部,C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4003,,烏山線,下り,18129,左,250,54,52,25,-1643,798,1667,24,側方下部,C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4008,,烏山線,下り,18133,左,250,54,-44,20,-1937,2723,1992,55,側方上部(窓部),C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4016,,烏山線,下り,18139,左,250,54,-114,22,-1922,2373,1992,70,側方上部(窓部),C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4017,,烏山線,下り,18139,左,250,54,-72,21,-1926,2502,1992,66,側方上部(窓部),C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4018,,烏山線,下り,18139,左,250,54,-74,21,-1927,2388,1992,65,側方上部(窓部),C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4022,,烏山線,下り,18139,左,250,54,51,25,-1652,748,1667,15,側方下部,C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4024,,烏山線,下り,18168,左,250,54,-118,24,-1915,1311,1992,77,側方上部,C,37,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4028,,烏山線,下り,18169,左,250,54,53,25,-1979,1107,1992,13,側方上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4037,,烏山線,下り,18179,左,250,54,51,25,-1988,1143,1992,4,側方上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4040,,烏山線,下り,18182,左,250,54,43,25,-1963,1135,1992,29,側方上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4041,,烏山線,下り,18184,左,250,54,44,25,-1920,1080,1988,68,側方上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4047,,烏山線,下り,18246,左,0,0,-26,22,-1898,2237,1900,2,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4049,,烏山線,下り,18247,左,0,0,-15,23,-1882,2007,1900,18,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4050,,烏山線,下り,18249,左,1000,13,-21,22,-1888,2014,1900,12,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4051,,烏山線,下り,18247,左,0,0,-10,25,-1882,940,1900,18,側方上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4061,,烏山線,下り,18291,左,1000,13,-28,24,-1894,1343,1923,29,側方上部,C,34,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4068,,烏山線,下り,18311,左,1000,13,4,25,-1901,1154,1923,22,側方上部,C,33,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:12,4074,,烏山線,下り,18328,左,1000,13,15,25,-1882,952,1923,41,側方上部,C,33,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4081,,烏山線,下り,18430,右,0,0,-12,1,1549,391,1575,26,側方下部,C,38,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4107,,烏山線,下り,18477,左,0,0,-7,25,-1894,1182,1900,6,側方上部,C,39,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4112,,烏山線,下り,18523,左,0,0,-16,24,-1838,1630,1900,62,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4128,S,烏山線,下り,18523,左,0,0,-2,23,-1829,1650,1900,71,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4128,E,烏山線,下り,18524,左,0,0,-1,23,-1851,1869,1900,49,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4131,,烏山線,下り,18524,左,0,0,-4,23,-1837,1683,1900,63,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4132,,烏山線,下り,18526,左,0,0,-14,22,-1881,1985,1900,19,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4134,,烏山線,下り,18526,左,0,0,1,19,-1847,3071,1900,53,側方上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4135,,烏山線,下り,18525,左,0,0,-4,23,-1896,1940,1900,4,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4137,,烏山線,下り,18527,左,0,0,-6,20,-1857,3049,1900,43,側方上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4140,,烏山線,下り,18526,左,0,0,-10,25,-1881,1198,1900,19,側方上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4142,,烏山線,下り,18527,左,0,0,-14,25,-1861,1207,1900,39,側方上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4145,,烏山線,下り,18535,左,0,0,-4,25,-1834,1082,1900,66,側方上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4147,,烏山線,下り,18544,左,0,0,-6,25,-1810,966,1900,90,側方上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4156,,烏山線,下り,18586,左,0,0,0,21,-1804,2333,1900,96,側方上部(窓部),C,32,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4159,,烏山線,下り,18587,左,0,0,0,21,-1850,2485,1900,50,側方上部(窓部),C,32,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4162,,烏山線,下り,18594,左,0,0,2,21,-1898,2645,1900,2,側方上部(窓部),C,32,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4163,,烏山線,下り,18595,左,0,0,1,21,-1878,2677,1900,22,側方上部(窓部),C,32,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4164,S,烏山線,下り,18595,左,0,0,2,20,-1846,2907,1900,54,側方上部(窓部),C,32,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4164,E,烏山線,下り,18596,左,0,0,1,20,-1892,2660,1900,8,側方上部(窓部),C,32,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4165,,烏山線,下り,18644,左,0,0,-9,25,-1867,997,1900,33,側方上部,C,29,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4166,,烏山線,下り,18650,右,0,0,-11,1,1561,481,1575,14,側方下部,C,29,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4168,,烏山線,下り,18660,左,0,0,35,21,-1868,2616,1900,32,側方上部(窓部),C,31,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4170,,烏山線,下り,18661,左,0,0,29,21,-1846,2527,1900,54,側方上部(窓部),C,31,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4179,,烏山線,下り,18668,左,0,0,-30,20,-1835,2649,1900,65,側方上部(窓部),C,32,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4193,,烏山線,下り,18691,左,0,0,41,19,-1741,3377,2150,21,上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4202,,烏山線,下り,18693,左,0,0,65,19,-1712,3372,2150,47,上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4203,,烏山線,下り,18696,左,0,0,50,18,-1630,3530,2150,15,上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4204,,烏山線,下り,18694,左,0,0,34,22,-1857,2136,1900,43,側方上部(窓部),C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4208,,烏山線,下り,18694,左,0,0,63,19,-1680,3467,2150,16,上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4212,,烏山線,下り,18695,左,0,0,47,19,-1871,3040,1900,29,側方上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4213,,烏山線,下り,18694,左,0,0,31,23,-1806,1947,1900,94,側方上部(窓部),C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4220,S,烏山線,下り,18698,左,0,0,-3,21,-1881,2458,1900,19,側方上部(窓部),C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4220,M,烏山線,下り,18699,左,0,0,-9,21,-1828,2375,1900,72,側方上部(窓部),C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4220,E,烏山線,下り,18699,左,0,0,-9,21,-1845,2363,1900,55,側方上部(窓部),C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4223,,烏山線,下り,18700,左,0,0,-19,21,-1834,2461,1900,66,側方上部(窓部),C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4228,,烏山線,下り,18701,左,0,0,-19,20,-1850,2622,1900,50,側方上部(窓部),C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4234,,烏山線,下り,18708,右,0,0,6,5,1859,2346,1900,41,側方上部(窓部),C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4235,,烏山線,下り,18710,左,0,0,11,18,-1496,3655,2150,28,上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4236,,烏山線,下り,18708,左,0,0,22,21,-1874,2795,1900,26,側方上部(窓部),C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4237,,烏山線,下り,18708,右,0,0,24,8,1809,2972,1900,91,側方上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4240,,烏山線,下り,18708,右,0,0,26,8,1815,3058,1900,85,側方上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4244,,烏山線,下り,18708,左,0,0,26,20,-1850,3000,1900,50,側方上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4246,,烏山線,下り,18709,左,0,0,24,20,-1838,2913,1900,62,側方上部(窓部),C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4247,,烏山線,下り,18711,左,0,0,19,16,-1132,3971,2150,6,上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4256,,烏山線,下り,18719,左,0,0,-32,15,-919,4059,2150,32,上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4258,,烏山線,下り,18715,左,0,0,-13,17,-1477,3683,2150,22,上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4268,,烏山線,下り,18723,左,0,0,-28,15,-501,4231,2150,10,上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4283,,烏山線,下り,18723,左,0,0,6,21,-1880,2732,1900,20,側方上部(窓部),C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4291,,烏山線,下り,18723,左,0,0,26,14,-421,4249,2150,10,上部,C,35,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4295,,烏山線,下り,18872,右,0,0,-5,3,1894,1487,1900,6,側方上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4297,,烏山線,下り,18873,右,0,0,15,4,1882,1959,1900,18,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4302,,烏山線,下り,18900,左,300,45,-23,19,-1911,3024,1922,11,側方上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4303,,烏山線,下り,18899,左,300,45,-22,20,-1898,2786,1920,22,側方上部(窓部),C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4305,,烏山線,下り,18901,左,300,45,-35,20,-1840,2986,1923,83,側方上部,C,36,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:13,4312,,烏山線,下り,18980,右,300,45,-62,6,1931,2683,1977,46,側方上部(窓部),C,32,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:14,4313,,烏山線,下り,18981,右,300,45,44,7,1964,2669,1977,13,側方上部(窓部),C,32,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:14,4315,,烏山線,下り,19001,左,300,45,32,25,-1880,1030,1977,97,側方上部,C,34,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:14,4319,,烏山線,下り,19024,左,300,45,-94,26,-1886,935,1977,91,側方上部,C,33,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:14,4320,,烏山線,下り,19024,左,300,45,-92,26,-1884,972,1977,93,側方上部,C,33,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:14,4329,,烏山線,下り,19026,左,300,45,-100,22,-1916,1963,1977,61,側方上部(窓部),C,33,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:14,4333,S,烏山線,下り,19025,左,300,45,-71,20,-1883,2906,1977,94,側方上部(窓部),C,33,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:14,4333,E,烏山線,下り,19026,左,300,45,-72,20,-1972,2665,1977,5,側方上部(窓部),C,33,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:14,4335,S,烏山線,下り,19026,左,300,45,-67,23,-1907,1964,1977,70,側方上部(窓部),C,33,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:14,4335,E,烏山線,下り,19027,左,300,45,-68,23,-1945,2033,1977,32,側方上部(窓部),C,33,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:14,4338,,烏山線,下り,19077,左,300,45,22,25,-1916,1229,1977,61,側方上部,C,27,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:14,4339,,烏山線,下り,19077,左,300,45,22,25,-1939,1074,1977,38,側方上部,C,27,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:14,4342,,烏山線,下り,19172,左,300,45,-48,23,-1908,1932,1977,69,側方上部(窓部),C,30,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/7/10 0:14,4346,,烏山線,下り,19179,左,300,45,-81,26,-1625,432,1652,27,側方下部,C,30,,日本線路技術,,草木,保線,,宇都宮保線技術ｾﾝﾀｰ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
